id,text,label,source,platform_type,language,date_collected,text_length
UG_FALSE_529,Guinée-Bissau : une vidéo accuse le proviseur d’un lycée d’envoyer des élèves à un meeting politique,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_530,Élections couplées en Guinée-Bissau : la désinformation mine la campagne électorale,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_531,Bissau: l’assassinat de Nino Vieira et de Tagme Na Waié ressurgit et nourrit des propos hostiles,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_532,Fact-checking en période électorale : des journalistes des différentes régions de la Guinée-Bissau bénéficient d’une formation de WANEP et du CJID,False,Dubawa,Fact Check,English,2/19/2026,21
UG_FALSE_533,Viral photos of slain soldier not Brigadier-General Uba,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_534,No evidence US Special Forces landed in Nigeria,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_535,X user’s video showing apprehended suicide bomber dates back to 2020,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_536,False! Rev. Ezekiel Dachomo not abducted in Kaduna,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_537,"Videos of US troops preparing for military takeover in Nigeria, false",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_538,"After DUBAWA&#8217;s fact-check, Facebook, X users delete misleading video on terrorism",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_539,Did the Ministry of Internal Affairs budget rise from $14m to $57m in 2026?,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_540,False! President Boakai did not denounce Cameroon’s election as “fraudulent mockery”,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_541,"DUBAWA trains journalists, bloggers, influencers in Liberia on fact-checking",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_542,Did AME University deny the valedictorian’s speech due to religious intolerance?,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_543,"Intrusion au domicile d’un responsable du PAIGC, parti politique historique bissau-guinéen",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_544,"Video showing apprehended abductors of clergymen, not recent",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_545,Has Montserrado County Senator Saah Joseph ever presented a legislative bill?,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_546,Misleading! ASUU not embarking on nationwide strike,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_547,Did Southwest governors shut boundaries against Northern muslims?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_548,Beware of social media accounts impersonating Lt Yerima,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_549,Élections en Guinée-Bissau : un faux sondage crédite 69% d’intention de vote à Fernando Dias da Costa,False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_550,False! National Port Authority does not owe employees benefits,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_551,False! Chinese Government did not withdraw support for construction of overpass in Liberia,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_552,Misleading: Diaspora does not contribute $1bn in annual remittances to Gambia’s economy,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_553,"Organisation des élections en Guinée-Bissau : rôles, structures et responsabilités",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_554,"Non, João Bernardo Vieira n’a pas promis 65 000 FCFA par mois (environ 99 euros) à tous les Bissau-Guinéens",False,Dubawa,Fact Check,English,2/19/2026,19
UG_FALSE_555,False! Ministry of Finance has not recalled 2026 draft budget,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_556,"False! Viral photo of Peller and Jarvis expecting a baby, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_557,Did French Foreign Affairs Minister deny government’s awareness of President Boakai’s visit?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_558,"Contrary to Sahara Reporters publication, Customs operatives&#8217; encounter with bandits dates back to 2021",False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_559,"Video of soldier inviting Wike to Sambisa forest, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_560,"Footage of foreigners&#8217; evacuation from  Benin Museum, unrelated to Trump’s invasion threat",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_561,"Non, la Guinée-Bissau ne compte pas 860 000 électeurs inscrits",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_562,"La femme politique, Simone Gbagbo, souhaite-t-elle épouser le Chef de l’Etat ivoirien?",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_563,False! Trump did not accuse Tinubu of petitioning White House over Christian genocide,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_564,"X user’s video of Tinubu dismissing Trump’s threat, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_565,Ǹjẹ́ iwadii fihan pe ojo ori a maa ṣ’akoba fun ibimọ okunrin ju obinrin lọ?,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_566,"Image of apprehended terrorist linked to Taraba, not Benue",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_567,Did Trump call for Muslim ban in US?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_568,"DUBAWA, DAIDAC sun kaddamar da shirin dakile yaduwar bayanan karya da wadanda ba daidai ba dan inganta zaman lafiya da kwanciyar hankali a yakin arewacin Najeriya",False,Dubawa,Fact Check,English,2/19/2026,26
UG_FALSE_569,Wike: Are Nigerian military officers allowed to weigh in on civilian affairs?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_570,Yaudara! Ba Amurka ce ta kai hare-hare ta sama a Kaduna ba,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_571,Yaudara ce! ‘Yan ta’adda ba su cire kan shugaban kungiyar kiristocin CAN a jihar Adamawa ba,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_572,Le procureur de la République de Côte d’Ivoire visé par une désinformation,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_573,Le Chef d’État-major de l’Armée de Terre de Côte d&#8217;ivoire aurait-il disparu?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_574,Une déclaration de 2024 refait surface à quelques semaines des législatives ivoiriennes,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_575,Une photo d’un proche de Laurent Gbagbo manipulée,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_576,Misleading! Viral video of Trump signing military orders unrelated to Nigeria,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_577,"DUBAWA, DAIDAC launch project to combat disinformation, boost peacebuilding in Northern Nigeria",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_578,Bidiyon da ake yadawa na wani mutum yana dukan masu bara ba a Najeriya aka dauka ba,False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_579,Misleading! US did not initiate the recent airstrikes in Kaduna,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_580,Did civil servants work for free in October?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_581,"False! American troops did not invade Bonny Island, Rivers State",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_582,Misleading! Fulani terrorists did not behead CAN chairperson in Adamawa,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_583,Viral video of man assaulting street beggars not linked to Nigeria,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_584,Did government fail to take action after Owo church massacre?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_585,Une présentation trompeuse de la Guinée-Bissau relayée sur TikTok,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_586,"Désinformation, IA et élections en Afrique : entretien avec Peter Cunliffe-Jones",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_587,Is TikTok video of burning building linked to church attack in Northern Nigeria?,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_588,"No, Coffee doesn’t kill adrenal glands or damage brain",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_589,"Facebook user claim Will Smith dead at 56, false",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_590,"Did US revoke 80,000 Nigerian visas?",False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_591," X claim no result sheet provided Ihiala Amuma ward, false",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_592," APGA’s Soludo won with 422,664, not 361,893 votes",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_593,Misleading! Money-stuffed bag unrelated to Anambra election,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_594," True! PDP got only 1,401 votes in Anambra election",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_595,Result sheet not fake as ADC Coalition claims,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_596,X user makes false claim about Anambra’s final result,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_598,"LIVE FACT-CHECKS: Anambra Governorship Election- SUNDAY NOVEMBER 9, 2025",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_599,How NFC exposed old video and how you can do that,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_600,4 tips to avoid falling for misinformation after voting,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_601,How gubernatorial election votes are counted and declared,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_602,How to spot fake election results,False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_603,Four Things To Do After You Cast Your Vote,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_604,Misleading! Anambra LGA Ifeanyi Chinweze did not disrupt election,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_605,INEC yet to declare election winner,False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_606,Did voter sustain head injury during poll?,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_607,False! No cash bundle added to election materials,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_608,False! Soludo&#8217;s Mayors not caught with N750m,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_609,False! Anambra’s voter turnout exceeds 22%,False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_610,Will Anambra election real-time result dashboard be first in Nigeria?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_611,Did governorship election hold in Anambra 2days ago?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_612,True! Soludo removes Arabic texts on Naira notes as CBN governor,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_613,"LIVE FACT-CHECKS: Anambra Governorship Election- SATURDAY NOVEMBER 8, 2025",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_614," False, Polling units in Anambra 5,720 not 5,200",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_615,Security uncovered plans by Ukachukwu Nicholas to disrupt Anambra Guber Polls,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_616,Yaya sabuwar dokar haraji ta shafe al’umma? Ga abubuwa biyar da ya kamata ku sani,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_617,Does research show age affects men&#8217;s fertility more than women&#8217;s?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_618,#Anambra202 Yadda masu jefa kuri’a za su iya kaucewa bayanan karya a rumfunan zabe,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_619,Should voters use index finger,False,Dubawa,Fact Check,English,2/19/2026,5
UG_FALSE_620,No evidence Anambra governor declared Friday public holiday for teachers to serve as delegates,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_621,NFC activates situation room ahead of Anambra election,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_622,"PRE-ELECTION FACT CHECKS: DUBAWA, NFC monitor mis/disinformation ahead of Anambra 2025 governorship election",False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_623,"Viral video of Governor Soludo promising cash rewards for votes, true",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_624,#Anambra202 How voters can curb misinformation at polling units,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_625,#Anambra202 Anambra Hospital commissioned by Soludo not empty,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_626,Recycled or recent? The Nigerian Army photo controversy explained,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_627,Des élèves d’une école islamique auraient-ils chanté les prouesses d’Alassane Ouattara ?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_628,Infox sur une annulation de la présidentielle ivoirienne de 2025,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_629,Anambra202 2.8 million voters to decide next governor,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_630,Misleading! Photos depicting tourist sites don&#8217;t reflect places in Sierra Leone,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_631,Anambra Election: 6 misconceptions about BVAS and IReV voters should know,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_632,False! Some representatives have gotten more than 67% votes in Liberia,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_633,Has Simon Ekpa been released as Facebook user claims?,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_634,"TikTok video showing Trump threatening to remove Tinubu, distorted",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_635,"Viral recruitment by Air Sierra Leone, fake",False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_636,"Viral video showing Tinubu respond to Trump’s genocide remarks old, misleading",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_637,"Viral Facebook post claiming Anambra governor, Otti, issued threats against Lagos, false",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_638,Démarrage de la campagne électorale en Guinée Bissau au lendemain d’une tentative de subversion,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_639,"Le secrétaire général du PPA-CI, parti fondé par Laurent Gbagbo, n’est pas démissionnaire",False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_640,Le déploiement de soldats français au Mali utilisé dans le contexte ivoirien,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_641,Présidentielle 2025 en Guinée : le jour du vote a-t-il été reporté?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_642,L’intelligence artificielle utilisée en soutien à un leader politique ivoirien,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_643,Did Sultan of Sokoto issue warning to Yorubas?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_645,#Anambraelection202 Is Chioma Ifemeludike AAC gubernatorial candidate?,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_646,False! Two girls who reportedly got married have not been sentenced,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_647,Can pear and alcohol mixtures cure toothaches?,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_648,L’armée bissau-guinéenne annonce avoir déjoué une tentative de subversion à la veille de la campagne électorale,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_649,Alphabétisation au Sénégal : Que disent vraiment les statistiques ?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_650,"Guinée-Bissau : des élections 2025 sans le PAIGC, une grande première",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_651,"L’artiste guinéen, Élie Kamano, a-t-il critiqué le Président du Burkina Faso?",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_652,"Misleading! Momoh Kamara was nominated, but not winner of 2025 CAF Young Player Award",False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_653,"Who is Kilmar Abrego Garcia, and why is he being accepted by Liberia?",False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_654,False! Viral audio of former Gambian president Yahya Jammeh is not AI-generated,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_655,Ayajọ jẹjẹrẹ ọmú: Gbogbo oun ti o ni lati mọ nipa aisan yii,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_656,Àwòrán atẹyinwa ni àwòrán akalekako yii to ṣ’afihan ìkọlù ni ipinle Kwara,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_657,Sahara Reporters ta yi da’awar cewa Wike ya kauracewa taron majalisar koli wanda  karya ce,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_658,Babu sheda cewa Zamafara ta tura Askarawa 500 don yakar ‘yanfashin daji su kadai,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_659,Mésinformation relative aux résultats de la présidentielle ivoirienne 2025,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_660,Présidentielle 2025 : Une image prise au Togo utilisée pour indiquer un incendie dans des localités ivoiriennes,False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_661,"TikTok audio featuring Trump, Traoré commenting on Africa’s independence, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_662,Breast Cancer Awareness Month: All you need to know about the disease,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_663,Did Obasanjo claim Igbos control Lagos through ownership and investment?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_664,Does bread increase arthritis pain?,False,Dubawa,Fact Check,English,2/19/2026,5
UG_FALSE_665,"Photo of President Boakai undergoing surgery, doctored",False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_666,Why does display of LGBTQ+ banners provoke backlash in Gambia?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_667,"Video of criminals breaking into a shop, not from Liberia",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_668,De faux résultats de la présidentielle ivoirienne présentés comme une fuite de documents secrets,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_669,"Côte d’Ivoire : incendie à Nahio, une image de 2023 utilisée par certains internautes",False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_670,Faux : le Nord n’a pas été le seul à voter en Côte d’Ivoire,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_671,Côte d’Ivoire : la présidente du Sénat victime de désinformation,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_672,Une vidéo sortie de son contexte pour jeter le doute sur la transparence du vote en Côte d’Ivoire,False,Dubawa,Fact Check,English,2/19/2026,18
UG_FALSE_674,Une vidéo manipulée pour prétendre à un soulèvement dans le Nord de la Côte d’Ivoire,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_675,Is cooking with alcohol healthy?,False,Dubawa,Fact Check,English,2/19/2026,5
UG_FALSE_676,Aucun civil n’a été tué entre Dabou et Grand Lahou,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_677,Fake news sur la tenue de l’élection présidentielle en Côte d’Ivoire,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_678,"Non, le Directeur de publication d’Abidjan.net n’a pas été enlevé, ni assassiné",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_679,"Des bureaux de vote n’ont pas été incendiés à Yopougon, en Côte d’Ivoire",False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_680,Fausse information sur des terroristes aperçus à Korhogo,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_681,Aucune caméra de surveillance publique n’a été détruite en Côte d’Ivoire,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_682,Aucun incident ayant conduit à des décès ne s’est produit à la Présidence de la République ivoirienne,False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_683,Faux : le ministre Kobenan Kouassi Adjoumani n’a jamais déclaré son attachement à Guillaume Soro,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_684,Fausse information sur une supposée arrestation de l’ex-président ivoirien Laurent Gbagbo,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_685,Côte d’Ivoire : ces photos ne montrent pas l’axe Dimbokro–Bocanda,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_686,False! Kollie-ta Wolah School annex not being built by President Boakai,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_687,"False! Akon, wife Tomeka still together no $100m divorce settlement requested",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_688,Faux : le péage d’Attingué en Côte d’Ivoire n’a pas été incendié par des manifestants,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_689,"Non, le Directeur général adjoint de la Police scientifique ivoirienne n’a pas été assassiné",False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_690,Did Trump tell Portugal’s president he would lose to Ronaldo in presidential election?,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_691,Facebook video showing Boko Haram celebrating seizure of military barracks unrelated,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_692,How fact-checking continues to save lives against all odds,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_693,Des images sorties de leur contexte font croire à une révolution en Côte d’Ivoire,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_694,Dubawa Indepth! Kollie’s dream at ‘Beggar&#8217;s Avenue:’ The plight of people living with disability in Liberia,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_695,L’accès Internet est-il interrompu en Côte d’Ivoire avant la présidentielle du 25 octobre ?,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_696,False! Liberia’s economy has experienced growth under the Unity Party government,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_697,False! EPS Director Sam Gaye has not been dismissed,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_698,"Ce n’est pas la technologie qui fait la différence, mais la conscience et l’intention de celui qui la manie » selon le consultant ivoirien en inclusion numérique et en gouvernance de l&#8217;information, Cyriac Gbogou",False,Dubawa,Fact Check,English,2/19/2026,34
UG_FALSE_699,"Viral video of rat disrupting Al Jazeera’s live broadcast, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_700,Wrong lyrics falsely portray French players in clip shared by X influencer,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_701,No evidence man’s consumption of bird semen led to new virus outbreak in China,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_702,Le secrétaire général de la Présidence guinéenne a-t-il repris mot pour mot le discours du président Mamadi Doumbouya à l’ONU ?,False,Dubawa,Fact Check,English,2/19/2026,21
UG_FALSE_703,De fausses images générées par IA montrent le footballeur Sadio Mané inaugurant un lycée avec Mohamed Salah,False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_704,False: WHO did not publish viral graphic of 7 habits that lead to brain stroke,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_705,"False! CDC took wage bill to $314 million, not $296 million",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_706,"Viral photo of Messi, wife, visiting Nigeria is AI-generated",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_707,"False! Sadio Mané and wife welcomed baby girl, not twins",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_708,#FreeNnamdiKanuNow: Did Atiku participate in protest?,False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_709,"Viral video showing Gaza Martyrs Museum, Al-generated",False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_710,"#FreeNnamdiKanuNow: Viral video of protesting crowd from Nepal, not Nigeria",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_711,Une vidéo de sensibilisation au vote détournée pour faire croire que certaines localités ont déjà voté en Côte d’Ivoire,False,Dubawa,Fact Check,English,2/19/2026,19
UG_FALSE_712,La résidence de l’ambassadrice du Liban en Côte d’Ivoire n’a pas été incendiée,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_713,"#FreeNnamdiKanuNow: X video of protesters from Kenya, not Nigeria",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_714,Shin da gaske China ta gargadi mutanenta da su dena gine-ginen kamfanoni a Legas?,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_715,Shin da gaske ne Putin yace Najeriya ta yi watsi da taimakon da Rasha ta so ba wa kasar a 1980?,False,Dubawa,Fact Check,English,2/19/2026,21
UG_FALSE_716,Fausse information sur un supposé incendie d’une résidence du Chef d’État-Major de l’armée de terre ivoirienne,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_717,Chronologie de la campagne électorale ivoirienne pour la présidentielle 2025,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_718,Weekly Round-Up: Trending claims DUBAWA verified this week,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_719,False! No Jet bought by Jagaban for Sierra Leoneans,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_720,"Misleading! Cape Verde, second-smallest country to qualify for World Cup not world’s second-smallest country",False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_721,2024 kidnap incident falsely used to portray Christian genocide,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_722,Do companies use dogs to make video game controllers?,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_723,Are Ronaldo and long-time girlfriend Georgina married?,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_724,BAYANI: Shin ya dace karbar harajin mata masu zaman kansu (‘Karuwai’)?,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_725,Bago: Shin gwamna na da ikon sanya sharudan yin wa’azi a Najeriya?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_726,Comment les observateurs électoraux veillent sur le scrutin en Côte d’Ivoire?,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_727,Dette publique sénégalaise : le FMI confirme un misreporting,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_728,2024 airstrike image falsely used to suggest military operation in Kwara,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_729,Sénégal : une vidéo manipulée sur le diabète attribuée à l’ex directeur du Centre des opérations d’urgence sanitaire,False,Dubawa,Fact Check,English,2/19/2026,18
UG_FALSE_730,Élection ivoirienne : le rôle de la CEI et du Conseil Constitutionnel,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_731,Fonctionnement de la liste électorale ivoirienne : de l’inscription à la vérification,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_732,How does the new tax law affect you? Here are five key things to know,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_733,Is National Youth Empowerment Fund legitimate government programme?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_734,"No evidence new INEC chairperson, Amupitan, was Tinubu’s lawyer",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_735,Présidentielle du 25 octobre en Côte D&#8217;ivoire : les candidats en lice,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_736,Misleading! Freetown International Airport not best in Africa,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_737,Drifting in Gambia and a police crackdown on drifters,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_738,"Bidiyon bera a ɗakin yaɗa labaran Al Jazeera ba na gaske ba ne, fasahar AI ta ƙirƙire shi",False,Dubawa,Fact Check,English,2/19/2026,18
UG_FALSE_739,"Sahara Reporters’ claim Wike boycotted Council of State meeting, false",False,Dubawa,Fact Check,English,2/19/2026,10
